2024-01-19 21:41:06,723 INFO    StreamThr :39449 [internal.py:wandb_internal():86] W&B internal server running at pid: 39449, started at: 2024-01-19 21:41:06.721935
2024-01-19 21:41:06,729 DEBUG   HandlerThread:39449 [handler.py:handle_request():146] handle_request: status
2024-01-19 21:41:06,745 INFO    WriterThread:39449 [datastore.py:open_for_write():87] open: /home/jithish/Documents/mlops_project_0/week_2/outputs/2024-01-19/21-40-42/wandb/run-20240119_214106-9gu5ssmr/run-9gu5ssmr.wandb
2024-01-19 21:41:06,760 DEBUG   SenderThread:39449 [sender.py:send():382] send: header
2024-01-19 21:41:06,767 DEBUG   SenderThread:39449 [sender.py:send():382] send: run
2024-01-19 21:41:06,773 INFO    SenderThread:39449 [sender.py:_maybe_setup_resume():763] checking resume status for jithishj/MLOps/9gu5ssmr
2024-01-19 21:41:08,058 INFO    SenderThread:39449 [dir_watcher.py:__init__():211] watching files in: /home/jithish/Documents/mlops_project_0/week_2/outputs/2024-01-19/21-40-42/wandb/run-20240119_214106-9gu5ssmr/files
2024-01-19 21:41:08,059 INFO    SenderThread:39449 [sender.py:_start_run_threads():1136] run started: 9gu5ssmr with start time 1705671666.722217
2024-01-19 21:41:08,084 DEBUG   HandlerThread:39449 [handler.py:handle_request():146] handle_request: check_version
2024-01-19 21:41:08,085 DEBUG   SenderThread:39449 [sender.py:send_request():409] send_request: check_version
2024-01-19 21:41:08,293 DEBUG   HandlerThread:39449 [handler.py:handle_request():146] handle_request: run_start
2024-01-19 21:41:08,299 ERROR   HandlerThread:39449 [gpu.py:is_available():381] Error initializing NVML: RM has detected an NVML/RM version mismatch.
2024-01-19 21:41:08,299 DEBUG   HandlerThread:39449 [system_info.py:__init__():27] System info init
2024-01-19 21:41:08,300 DEBUG   HandlerThread:39449 [system_info.py:__init__():42] System info init done
2024-01-19 21:41:08,300 INFO    HandlerThread:39449 [system_monitor.py:start():194] Starting system monitor
2024-01-19 21:41:08,300 INFO    SystemMonitor:39449 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-19 21:41:08,300 INFO    HandlerThread:39449 [system_monitor.py:probe():214] Collecting system info
2024-01-19 21:41:08,301 INFO    SystemMonitor:39449 [interfaces.py:start():190] Started cpu monitoring
2024-01-19 21:41:08,302 INFO    SystemMonitor:39449 [interfaces.py:start():190] Started disk monitoring
2024-01-19 21:41:08,303 INFO    SystemMonitor:39449 [interfaces.py:start():190] Started memory monitoring
2024-01-19 21:41:08,304 INFO    SystemMonitor:39449 [interfaces.py:start():190] Started network monitoring
2024-01-19 21:41:08,313 DEBUG   HandlerThread:39449 [system_info.py:probe():151] Probing system
2024-01-19 21:41:08,315 DEBUG   HandlerThread:39449 [system_info.py:_probe_git():136] Probing git
2024-01-19 21:41:08,321 DEBUG   HandlerThread:39449 [system_info.py:_probe_git():144] Probing git done
2024-01-19 21:41:08,322 DEBUG   HandlerThread:39449 [system_info.py:probe():199] Probing system done
2024-01-19 21:41:08,322 DEBUG   HandlerThread:39449 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-14-generic-x86_64-with-glibc2.35', 'python': '3.11.7', 'heartbeatAt': '2024-01-19T13:41:08.313478', 'startedAt': '2024-01-19T13:41:06.700853', 'docker': None, 'cuda': None, 'args': ('training.max_epochs=2',), 'state': 'running', 'program': '/home/jithish/Documents/mlops_project_0/week_2/train.py', 'codePathLocal': None, 'codePath': 'week_2/train.py', 'git': {'remote': 'https://github.com/jithsg/MLOps-Project.git', 'commit': '287cb88ed1652aa964ab177f596f310006417501'}, 'email': '135303624+jithsg@users.noreply.github.com', 'root': '/home/jithish/Documents/mlops_project_0', 'host': 'jithish-ThinkPad-P53', 'username': 'jithish', 'executable': '/home/jithish/.cache/pypoetry/virtualenvs/mlops-project-0-LIiUPOOO-py3.11/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2562.8169999999996, 'min': 800.0, 'max': 4600.0}, 'cpu_freq_per_core': [{'current': 2499.995, 'min': 800.0, 'max': 4600.0}, {'current': 3567.623, 'min': 800.0, 'max': 4600.0}, {'current': 2501.832, 'min': 800.0, 'max': 4600.0}, {'current': 2502.787, 'min': 800.0, 'max': 4600.0}, {'current': 800.0, 'min': 800.0, 'max': 4600.0}, {'current': 2498.884, 'min': 800.0, 'max': 4600.0}, {'current': 2500.01, 'min': 800.0, 'max': 4600.0}, {'current': 2505.903, 'min': 800.0, 'max': 4600.0}, {'current': 2499.542, 'min': 800.0, 'max': 4600.0}, {'current': 2499.134, 'min': 800.0, 'max': 4600.0}, {'current': 2501.565, 'min': 800.0, 'max': 4600.0}, {'current': 2500.282, 'min': 800.0, 'max': 4600.0}], 'disk': {'/': {'total': 218.50913619995117, 'used': 147.43379592895508}}, 'memory': {'total': 46.849700927734375}}
2024-01-19 21:41:08,322 INFO    HandlerThread:39449 [system_monitor.py:probe():224] Finished collecting system info
2024-01-19 21:41:08,322 INFO    HandlerThread:39449 [system_monitor.py:probe():227] Publishing system info
2024-01-19 21:41:08,322 INFO    HandlerThread:39449 [system_monitor.py:probe():229] Finished publishing system info
2024-01-19 21:41:08,327 DEBUG   SenderThread:39449 [sender.py:send():382] send: files
2024-01-19 21:41:08,327 INFO    SenderThread:39449 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-01-19 21:41:08,332 DEBUG   HandlerThread:39449 [handler.py:handle_request():146] handle_request: python_packages
2024-01-19 21:41:08,332 DEBUG   SenderThread:39449 [sender.py:send_request():409] send_request: python_packages
2024-01-19 21:41:08,376 DEBUG   HandlerThread:39449 [handler.py:handle_request():146] handle_request: stop_status
2024-01-19 21:41:08,376 DEBUG   HandlerThread:39449 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-19 21:41:08,378 DEBUG   SenderThread:39449 [sender.py:send_request():409] send_request: stop_status
2024-01-19 21:41:08,846 DEBUG   SenderThread:39449 [sender.py:send():382] send: telemetry
2024-01-19 21:41:08,855 DEBUG   SenderThread:39449 [sender.py:send():382] send: metric
2024-01-19 21:41:08,855 DEBUG   SenderThread:39449 [sender.py:send():382] send: telemetry
2024-01-19 21:41:08,855 DEBUG   SenderThread:39449 [sender.py:send():382] send: metric
2024-01-19 21:41:08,856 WARNING SenderThread:39449 [sender.py:send_metric():1354] Seen metric with glob (shouldn't happen)
2024-01-19 21:41:08,856 DEBUG   SenderThread:39449 [sender.py:send():382] send: config
2024-01-19 21:41:08,857 DEBUG   HandlerThread:39449 [handler.py:handle_request():146] handle_request: log_artifact
2024-01-19 21:41:08,862 DEBUG   SenderThread:39449 [sender.py:send():382] send: config
2024-01-19 21:41:08,863 DEBUG   SenderThread:39449 [sender.py:send_request():409] send_request: log_artifact
2024-01-19 21:41:09,058 INFO    Thread-12 :39449 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jithish/Documents/mlops_project_0/week_2/outputs/2024-01-19/21-40-42/wandb/run-20240119_214106-9gu5ssmr/files/requirements.txt
2024-01-19 21:41:09,058 INFO    Thread-12 :39449 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jithish/Documents/mlops_project_0/week_2/outputs/2024-01-19/21-40-42/wandb/run-20240119_214106-9gu5ssmr/files/output.log
2024-01-19 21:41:09,058 INFO    Thread-12 :39449 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jithish/Documents/mlops_project_0/week_2/outputs/2024-01-19/21-40-42/wandb/run-20240119_214106-9gu5ssmr/files/media/table/conf_table_0_826913cc1fb16c28d825.table.json
2024-01-19 21:41:09,058 INFO    Thread-12 :39449 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jithish/Documents/mlops_project_0/week_2/outputs/2024-01-19/21-40-42/wandb/run-20240119_214106-9gu5ssmr/files/wandb-metadata.json
2024-01-19 21:41:09,058 INFO    Thread-12 :39449 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jithish/Documents/mlops_project_0/week_2/outputs/2024-01-19/21-40-42/wandb/run-20240119_214106-9gu5ssmr/files/media
2024-01-19 21:41:09,058 INFO    Thread-12 :39449 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jithish/Documents/mlops_project_0/week_2/outputs/2024-01-19/21-40-42/wandb/run-20240119_214106-9gu5ssmr/files/media/table
2024-01-19 21:41:09,391 INFO    wandb-upload_0:39449 [upload_job.py:push():131] Uploaded file /tmp/tmp0y18a0pfwandb/mghndzl4-wandb-metadata.json
2024-01-19 21:41:09,526 DEBUG   HandlerThread:39449 [handler.py:handle_request():146] handle_request: partial_history
2024-01-19 21:41:09,672 INFO    wandb-upload_1:39449 [upload_job.py:push():131] Uploaded file /tmp/tmp0y18a0pfwandb/wiw7dzwh-media/table/conf_table_0_826913cc1fb16c28d825.table.json
2024-01-19 21:41:09,976 DEBUG   HandlerThread:39449 [handler.py:handle_request():146] handle_request: log_artifact
2024-01-19 21:41:10,007 DEBUG   HandlerThread:39449 [handler.py:handle_request():146] handle_request: partial_history
2024-01-19 21:41:10,025 INFO    SenderThread:39449 [sender.py:send_request_log_artifact():1470] logged artifact run-9gu5ssmr-conf_table - {'id': 'QXJ0aWZhY3Q6Njk2NjI2NDQ5', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMTg0Mjg1NA==', 'latestArtifact': None}}
2024-01-19 21:41:10,025 DEBUG   SenderThread:39449 [sender.py:send():382] send: files
2024-01-19 21:41:10,025 INFO    SenderThread:39449 [sender.py:_save_file():1403] saving file media/table/conf_table_0_826913cc1fb16c28d825.table.json with policy now
2024-01-19 21:41:10,026 DEBUG   SenderThread:39449 [sender.py:send():382] send: metric
2024-01-19 21:41:10,026 DEBUG   SenderThread:39449 [sender.py:send():382] send: metric
2024-01-19 21:41:10,026 DEBUG   SenderThread:39449 [sender.py:send():382] send: metric
2024-01-19 21:41:10,026 DEBUG   SenderThread:39449 [sender.py:send():382] send: metric
